"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"4976","straight up that cat was trying to attach to me like a leech",0,FALSE,FALSE,"806205908988608513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 18:37:21 +0000 2016",NA,NA,"en",5,FALSE,"close to death hopefully","522748654","slytherin/thunderbird/mystic/RIDDLE MASTER ||| they/them tbh |||
hi fuckets ||| current fav song- Chlorine by Trophy Eyes",TRUE,"Tue Mar 13 01:16:00 +0000 2012",13504,549,4454,FALSE,NA,"<U+2606> micklemore <U+2606>","America/New_York","en",-18000,324,"mickeysawsbirds","US","United States","city","Radford, VA",NA,NA,37.1180195,-80.5545375,NA,NA,NA,NA
"5129","@LoriSchmidt if you get one for your office, make sure to get the one with Streaky - one cool cat https://t.co/GpbD3YyxHH",0,FALSE,FALSE,"806206101230415872","LoriSchmidt","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 18:38:07 +0000 2016",NA,"28111346","en",85,FALSE,"Dublin, Ohio","13969152","I make the magic happen",TRUE,"Mon Feb 25 22:43:40 +0000 2008",43056,840,8906,FALSE,NA,"pattonroberta","Eastern Time (US & Canada)","en",-18000,548,"pattonroberta","US","United States","city","Columbus, OH",NA,NA,39.9946835,-82.985772,NA,NA,"http://5ny.camnude.pw","https://t.co/GpbD3YyxHH"
"5183","@insomniousfire https://t.co/7Et3NKW6LN",0,FALSE,FALSE,"806206173154316289","insomniousfire","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 18:38:24 +0000 2016",NA,"277782309","und",2,FALSE,NA,"480801149","|| home is where you make it",TRUE,"Wed Feb 01 22:42:58 +0000 2012",52288,703,19195,FALSE,"http://Instagram.com/meggy.ritt","megan rittenhouse","Hawaii","en",-36000,218,"meggyritt","US","United States","city","New Philadelphia, OH",NA,NA,40.4817335,-81.433497,NA,NA,"http://fb.me/7PHq9phkz","https://t.co/7Et3NKW6LN"
"5184","I MISS MY CAT I WANNA GO HOME I HAVENT SEEN HER IN SIX HOURS ITS NOT FAIR",0,FALSE,FALSE,"806206173498212352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 18:38:25 +0000 2016",NA,NA,"en",5,FALSE,"close to death hopefully","522748654","slytherin/thunderbird/mystic/RIDDLE MASTER ||| they/them tbh |||
hi fuckets ||| current fav song- Chlorine by Trophy Eyes",TRUE,"Tue Mar 13 01:16:00 +0000 2012",13507,549,4454,FALSE,NA,"<U+2606> micklemore <U+2606>","America/New_York","en",-18000,324,"mickeysawsbirds","US","United States","city","Radford, VA",NA,NA,37.1180195,-80.5545375,NA,NA,NA,NA
"5371","#VenturaLostFound Lost cat (Meridian hills subdivision moorpark. Ca): Cat lost on mammoth peak drive in meridian…… https://t.co/yQML9zSRqz",0,FALSE,TRUE,"806206370617753600",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",FALSE,"Tue Dec 06 18:39:12 +0000 2016",NA,NA,"en",1,FALSE,"Ventura, California","3032747946",NA,TRUE,"Fri Feb 20 12:41:05 +0000 2015",3897,22,0,FALSE,"http://cur.lv/j781d","Ventura Lost&Found","Pacific Time (US & Canada)","en",-28800,69,"Ventura_LAF","US","United States","city","Ventura, CA",NA,NA,34.2896895,-119.2289915,34.27303473,-119.23062801,"http://elmon.cat/opinio/17271/cafe-pa-tos-una-altra-vegada","https://t.co/yQML9zSRqz"
"5439","@elysecarbone1 like yours <ed><U+00A0><U+00BE><ed><U+00B4><U+0095><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><U+2764><U+FE0F> https://t.co/I6T5Q4JFed",0,FALSE,FALSE,"806206451333103618","elysecarbone1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 18:39:31 +0000 2016",NA,"2389507387","en",2,FALSE,"248","334417235",NA,TRUE,"Wed Jul 13 02:09:43 +0000 2011",3901,404,2593,FALSE,NA,"S","Quito","en",-18000,270,"SarahPilarski","US","United States","city","Rochester, MI",NA,NA,42.6890945,-83.1214145,NA,NA,"http://vine.co/v/hbOVLMUpVuP","https://t.co/I6T5Q4JFed"
"5558","Thomas O'Malley, the alley cat",0,FALSE,FALSE,"806206569373384704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 18:39:59 +0000 2016",NA,NA,"en",2,FALSE,NA,"3582220995","stay in your magic. 121115",TRUE,"Tue Sep 08 00:37:26 +0000 2015",672,250,1126,FALSE,NA,"emma<ed><U+00A0><U+00BC><ed><U+00BC><U+00BB>",NA,"en",NA,174,"emma_kincaid","US","United States","admin","Ohio, USA",NA,NA,40.3651595,-82.6694675,NA,NA,NA,NA
"5580","I'm obsessed w my cat <ed><U+00A0><U+00BC><ed><U+00B6><U+0097><ed><U+00A0><U+00BC><ed><U+00B6><U+0097>",0,FALSE,FALSE,"806206595029991424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 18:40:05 +0000 2016",NA,NA,"en",1,FALSE,"Cleveland, OH","126299111","be good to people for no reason",TRUE,"Thu Mar 25 12:06:02 +0000 2010",23986,1036,33701,FALSE,"http://vsco.co/kisssmyassshley","ash","Central Time (US & Canada)","en",-21600,421,"kisssmyassshley","US","United States","city","Cleveland, OH",NA,NA,41.4959395,-81.705467,NA,NA,NA,NA
"5965","Omg cats are so cool https://t.co/LrV5XN0UxC",0,FALSE,FALSE,"806206984454184960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 18:41:38 +0000 2016",NA,NA,"en",2,FALSE,"Oregon, USA","276808771","for some reason I want to work with your teeth one day",TRUE,"Mon Apr 04 03:44:39 +0000 2011",20607,401,9968,FALSE,NA,"Calli Rogers","Pacific Time (US & Canada)","en",-28800,194,"calliiiryannne","US","United States","city","Bull Mountain, OR",NA,NA,45.4156855,-122.8316065,NA,NA,"http://www.wynfoot.fr/actualites/categorie/dortmund/113957737?t=real_dortmund_pour_les_madrilenes_il_vaudrait_mieux_ne_pas_trop_forcer","https://t.co/LrV5XN0UxC"
"6047","@CrystalMoonx my guess is the L section will be seated facing the main stage, not the cat walk https://t.co/UdjeGrPWLm",0,FALSE,FALSE,"806207061948329984","CrystalMoonx","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 18:41:56 +0000 2016","806206555032956928","41043333","en",0,FALSE,"Traverse City, MI","1549462926","Dog Mom <ed><U+00A0><U+00BD><ed><U+00B0><U+00B6><ed><U+00A0><U+00BD><ed><U+00B0><U+00B6> | Sweet girl <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>| Flower Child <ed><U+00A0><U+00BC><ed><U+00BC><U+00B8> | Coffee Addict <U+2615><U+FE0F> • <ed><U+00A0><U+00BD><ed><U+00B1><U+00BB>: Kat-bem9 • <ed><U+00A0><U+00BD><ed><U+00B3><U+00B7>: @ half___light",TRUE,"Thu Jun 27 01:22:40 +0000 2013",5403,152,1734,FALSE,"http://cridesirene.tumblr.com","Kat<U+2744><U+FE0F>","Eastern Time (US & Canada)","en",-18000,186,"katherine_bem","US","United States","city","Garfield, MI",NA,NA,44.7228735,-85.6540935,NA,NA,NA,NA
"6166","Learning That Practice Makes Perfect..  The Cat with a Bat  https://t.co/AU2ocw1Ygx #ChildrensBooks #kidsbooks… https://t.co/72mlSBnqUk",0,FALSE,TRUE,"806207185625616385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Dec 06 18:42:26 +0000 2016",NA,NA,"en",302,FALSE,"Solana Beach, Ca","17163453","Artist, Author, Illustrator and Indie-Publisher of Children's, How-to, and Inspirational Books. All Positive and Happy!",TRUE,"Tue Nov 04 18:22:45 +0000 2008",53126,3821,744,FALSE,"http://www.sallyhuss.com","SallyHuss","Pacific Time (US & Canada)","en",-28800,1733,"SallyHuss","US","United States","city","San Diego, CA",NA,NA,32.810012,-117.104989,NA,NA,"http://savingzev.viralsmesh.com/client/eVVWe/dG6P3/bDqBd/VAWvv","https://t.co/AU2ocw1Ygx"
"6318","TJ asked me if I'd go play with his cat while he's gone... I'm so excited",0,FALSE,FALSE,"806207321307316224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 18:42:58 +0000 2016",NA,NA,"en",6,FALSE,NA,"439702614","sassy gal w a big heart",TRUE,"Sun Dec 18 03:22:49 +0000 2011",30796,1788,10564,FALSE,"http://Instagram.com/queen_meggg","Meggyro","Eastern Time (US & Canada)","en",-18000,480,"Princess_Meggg","US","United States","city","Round Rock, TX",NA,NA,30.5193405,-97.672732,NA,NA,NA,NA
"6381","@1800flowers A5 we grew up with a cat, our kids grew up with a dog  #StorksMovie  #Sweepstakes what a difference",0,FALSE,FALSE,"806207384075071490","1800flowers","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Dec 06 18:43:13 +0000 2016","806206244872736768","14780856","en",402,FALSE,"Winter Park, FL ","729883376","enjoys gardening, crafting, family and friends",TRUE,"Wed Aug 01 03:35:03 +0000 2012",200121,3575,73852,FALSE,NA,"Jennifer Essad","Atlantic Time (Canada)","en",-14400,4990,"4jlessad","US","United States","admin","Florida, USA",NA,NA,27.698682,-83.804475,NA,NA,NA,NA
"6411","Best lockdown cornerback around gonna miss this cat @tyrae_thornton https://t.co/E6Mqc9Bynz",0,FALSE,FALSE,"806207407630258186",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 18:43:19 +0000 2016",NA,NA,"en",21,FALSE,NA,"33526482",".husband, father, grandfather coach",TRUE,"Mon Apr 20 14:21:19 +0000 2009",14785,1751,1118,FALSE,NA,"Mike Zierlein","Mountain Time (US & Canada)","en",-25200,1659,"Mike_Zierlein","US","United States","city","Jersey Village, TX",NA,NA,29.8935655,-95.584618,NA,NA,NA,NA
"6475","2 papers, 2 finals and Principles of Behavior homework is all that stands between me, my grandma and my cat. Let's do this <ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",0,FALSE,FALSE,"806207476622360576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 18:43:35 +0000 2016",NA,NA,"en",5,FALSE,"somewhere in a hammock ","1624038379","on mountains high and valley low, I sing out and remind my soul that I am Yours, I am forever Yours // Exodus 14:14 \\",TRUE,"Fri Jul 26 22:36:27 +0000 2013",11738,396,12832,FALSE,NA,"Haley †","Atlantic Time (Canada)","en",-14400,545,"HalMarieRobbins","US","United States","city","Circleville, OH",NA,NA,39.60431,-82.9328535,NA,NA,NA,NA
"6661","new deadmau5 is so fckn good 
glish &amp; cat thruster &lt;333333",0,FALSE,FALSE,"806207676623396864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 18:44:23 +0000 2016",NA,NA,"en",5,FALSE,"Los Angeles, CA","1444694779","thriving",TRUE,"Mon May 20 20:12:47 +0000 2013",5297,581,9596,FALSE,NA,"k <U+2741>","Pacific Time (US & Canada)","en",-28800,545,"bbywolfe","US","United States","city","Los Angeles, CA",NA,NA,34.0207895,-118.4119065,NA,NA,NA,NA
"7015","well the kitten fell asleep on my chest and I just want to change the channel but she's so precious",0,FALSE,FALSE,"806208012989841408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 18:45:43 +0000 2016",NA,NA,"en",1,FALSE,"everett, washington","473041783","finding adventure | AS <ed><U+00A0><U+00BD><ed><U+00B2><U+0097>",TRUE,"Tue Jan 24 15:44:06 +0000 2012",22507,476,10548,FALSE,NA,"sum johnson <U+264C><U+FE0F>","Arizona","en",-25200,126,"summerjohnson6","US","United States","city","Everett, WA",NA,NA,47.9599495,-122.2317885,NA,NA,NA,NA
"7080","@trutriciahelfer Awesome Cat is a Nurse https://t.co/GZzJN8b8Ll",0,FALSE,FALSE,"806208082867081217","trutriciahelfer","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 18:46:00 +0000 2016",NA,"140233086","en",13,FALSE,"Myrtle Beach SC","247005826","Beach Girl, Worked for Dept. of Defense, TomEFan Lucifer, Lethal Weapon, NCIS, Notorious, Designated Survivor, BlueBloods, MacGyver, #breastcancersurvivor",TRUE,"Thu Feb 03 22:18:37 +0000 2011",10369,218,21656,FALSE,NA,"<ed><U+00A0><U+00BD><ed><U+00B3><U+008E> Donna Jo",NA,"en",NA,463,"DonnaJo1002","US","United States","city","Myrtle Beach, SC",NA,NA,33.7033905,-78.878866,NA,NA,"https://twitter.com/usatodayvideo/status/805854560698986496","https://t.co/GZzJN8b8Ll"
